route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
14-VIC,4868,11378886:11405549:11460930,UVic via Richmond,26515,11460930,0
14-VIC,4876,11378886:11405549:12155078,UVic via Richmond,26515,12155078,0
52-VIC,4487,11550547:11405551:11461205,Bear Mountain via Millstream,40065,11461205,1
15-VIC,4743,11528757:11405552:11460111,UVic - Fort/Foul Bay Express,19054,11460111,0
32-VIC,4487,11551096:11405553:12153935,Cordova Bay,45371,12153935,0
10-VIC,4745,11519050:11405558:12155380,James Bay via Vic West,18701,12155380,1
39-VIC,4858,11387122:11405561:11460718,Interurban via Royal Oak,45024,11460718,1
39-VIC,4867,11387122:11405561:11461250,Interurban via Royal Oak,45024,11461250,1
39-VIC,4744,11387122:11405561:11463222,Interurban via Royal Oak,45024,11463222,1
39-VIC,4875,11387122:11405561:12154529,Interurban via Royal Oak,45024,12154529,1
39-VIC,4870,11387122:11405561:12155171,Interurban via Royal Oak,45024,12155171,1
11-VIC,4743,11527830:11405565:11461609,UVic via Uplands,45062,11461609,0
27-VIC,4869,11340551:11405566:11464703,Gordon Head via Shelbourne,26178,11464703,0
27-VIC,4877,11340551:11405566:12155184,Gordon Head via Shelbourne,26178,12155184,0
58-VIC,4744,11243359:11405573:11460339,Goldstream Meadows via Westhills,45111,11460339,1
58-VIC,4867,11243359:11405573:11464793,Goldstream Meadows via Westhills,45111,11464793,1
58-VIC,4858,11243359:11405573:11464823,Goldstream Meadows via Westhills,45111,11464823,1
61-VIC,4858,11305039:11405574:11462782,Langford Exch,19003,11462782,0
61-VIC,4744,11305039:11405574:11464490,Langford Exch,19003,11464490,0
61-VIC,4867,11305039:11405574:11464687,Langford Exch,19003,11464687,0
61-VIC,4870,11305039:11405574:12155233,Langford Exch,19003,12155233,0
61-VIC,4875,11305039:11405574:12155239,Langford Exch,19003,12155239,0
27-VIC,4869,11340590:11405575:11464978,Downtown via Shelbourne,45299,11464978,1
27-VIC,4877,11340590:11405575:12153476,Downtown via Shelbourne,45299,12153476,1
24-VIC,4743,11528512:11405583:12154863,Cedar Hill via Cook North,44800,12154863,0
53-VIC,4487,11550780:11405584:11459663,Langford Exch via Atkins,40132,11459663,1
15-VIC,4743,11528785:11405593:11460807,Esquimalt - Fort/Yates Express,23403,11460807,1
4-VIC,4745,11518243:11405598:11464775,Downtown via Hillside,26927,11464775,1
14-VIC,4745,11518924:11405600:11462386,UVic via Richmond,26515,11462386,0
6-VIC,4869,11276069:11405602:11461625,Downtown via Royal Oak Ctr,18962,11461625,1
6-VIC,4877,11276069:11405602:12153879,Downtown via Royal Oak Ctr,18962,12153879,1
24-VIC,4868,11348074:11405606:11464787,Cedar Hill via Cook North,44800,11464787,0
24-VIC,4876,11348074:11405606:12154547,Cedar Hill via Cook North,44800,12154547,0
31-VIC,4744,11302696:11405607:11462122,Royal Oak Exch via Glanford,18743,11462122,0
31-VIC,4867,11302696:11405607:11462926,Royal Oak Exch via Glanford,18743,11462926,0
31-VIC,4858,11302696:11405607:11463875,Royal Oak Exch via Glanford,18743,11463875,0
31-VIC,4875,11302696:11405607:12153675,Royal Oak Exch via Glanford,18743,12153675,0
31-VIC,4870,11302696:11405607:12153913,Royal Oak Exch via Glanford,18743,12153913,0
22-VIC,4745,11519405:11405609:11459926,Vic General via Hastings,36320,11459926,0
26-VIC,4743,11528872:11405612:12154903,UVic via Tillicum/McKenzie,31720,12154903,0
7-VIC,4869,11358480:11405617:11463670,Downtown - to 21 Interurban,43910,11463670,0
11-VIC,4869,11276648:11405619:11460902,Tillicum Ctr via Gorge,44802,11460902,1
11-VIC,4877,11276648:11405619:12155203,Tillicum Ctr via Gorge,44802,12155203,1
3-VIC,4744,11223096:11405625:11461293,Royal Jubilee,19664,11461293,1
3-VIC,4867,11223096:11405625:11462851,Royal Jubilee,19664,11462851,1
3-VIC,4858,11223096:11405625:11463636,Royal Jubilee,19664,11463636,1
95-VIC,4858,11280211:11405638:11460663,Blink - to Langford,18836,11460663,1
95-VIC,4867,11280211:11405638:11462666,Blink - to Langford,18836,11462666,1
95-VIC,4744,11280211:11405638:11462882,Blink - to Langford,18836,11462882,1
95-VIC,4875,11280211:11405638:12153587,Blink - to Langford,18836,12153587,1
95-VIC,4870,11280211:11405638:12154177,Blink - to Langford,18836,12154177,1
70-VIC,4869,11302557:11405658:11464515,Downtown via Hwy 17,44963,11464515,1
70-VIC,4877,11302557:11405658:12154988,Downtown via Hwy 17,44963,12154988,1
70-VIC,4487,11548942:11405670:11461152,Swartz Bay Ferry via Hwy 17,45315,11461152,0
14-VIC,4487,11550424:11405671:12153697,Vic General via Craigflower,40195,12153697,1
5-VIC,4867,11353265:11405672:11461174,Willows,23383,11461174,0
5-VIC,4744,11353265:11405672:11462448,Willows,23383,11462448,0
5-VIC,4858,11353265:11405672:11462989,Willows,23383,11462989,0
5-VIC,4875,11353265:11405672:12154813,Willows,23383,12154813,0
5-VIC,4870,11353265:11405672:12154891,Willows,23383,12154891,0
26-VIC,4867,11281659:11405682:11459578,UVic via Tillicum/McKenzie,31720,11459578,0
26-VIC,4744,11281659:11405682:11461613,UVic via Tillicum/McKenzie,31720,11461613,0
26-VIC,4858,11281659:11405682:11463746,UVic via Tillicum/McKenzie,31720,11463746,0
26-VIC,4870,11281659:11405682:12153661,UVic via Tillicum/McKenzie,31720,12153661,0
26-VIC,4875,11281659:11405682:12155169,UVic via Tillicum/McKenzie,31720,12155169,0
28-VIC,4869,11340616:11405684:11463920,Downtown via Shelbourne,45035,11463920,1
28-VIC,4877,11340616:11405684:12155148,Downtown via Shelbourne,45035,12155148,1
59-VIC,4743,11529253:11405686:11463354,Royal Bay Exch via Triangle Mtn,18872,11463354,1
47-VIC,4867,11303568:11405688:11463302,Goldstream Meadows via Thetis Heights,44972,11463302,1
47-VIC,4744,11303568:11405688:11463641,Goldstream Meadows via Thetis Heights,44972,11463641,1
47-VIC,4858,11303568:11405688:11463680,Goldstream Meadows via Thetis Heights,44972,11463680,1
47-VIC,4875,11303568:11405688:12153818,Goldstream Meadows via Thetis Heights,44972,12153818,1
47-VIC,4870,11303568:11405688:12155069,Goldstream Meadows via Thetis Heights,44972,12155069,1
39-VIC,4745,11519392:11405695:12155256,to Royal Oak Exch only,18868,12155256,1
27-VIC,4745,11518580:11405698:11461702,Downtown via Shelbourne,45299,11461702,1
6-VIC,4743,11528428:11405708:11462727,Royal Oak Exch via Royal Oak Ctr,18715,11462727,0
4-VIC,4487,11549384:11405710:11463738,Downtown via Hillside,26927,11463738,1
10-VIC,4869,11274288:11405726:11461193,Royal Jubilee via Vic West,18521,11461193,0
31-VIC,4869,11304372:11405728:11459712,Downtown via Glanford,18859,11459712,1
31-VIC,4877,11304372:11405728:12153536,Downtown via Glanford,18859,12153536,1
61-VIC,4867,11305069:11405732:11463529,Langford Exch,19003,11463529,0
61-VIC,4744,11305069:11405732:11464622,Langford Exch,19003,11464622,0
61-VIC,4858,11305069:11405732:11465137,Langford Exch,19003,11465137,0
61-VIC,4870,11305069:11405732:12154074,Langford Exch,19003,12154074,0
61-VIC,4875,11305069:11405732:12154820,Langford Exch,19003,12154820,0
72-VIC,4743,11527319:11405738:11462894,Downtown via Saanichton,44805,11462894,1
72-VIC,4868,11302375:11405741:11463678,to McDonald Park Rd via Saanichton,44781,11463678,0
72-VIC,4876,11302375:11405741:12155234,to McDonald Park Rd via Saanichton,44781,12155234,0
64-VIC,4858,11243431:11405748:11459865,Sooke via East Sooke,45171,11459865,1
64-VIC,4744,11243431:11405748:11460459,Sooke via East Sooke,45171,11460459,1
64-VIC,4867,11243431:11405748:11462158,Sooke via East Sooke,45171,11462158,1
70-VIC,4868,11302387:11405757:11464198,Downtown via Hwy 17,44963,11464198,1
70-VIC,4876,11302387:11405757:12154611,Downtown via Hwy 17,44963,12154611,1
27-VIC,4745,11518554:11405758:11463186,Gordon Head via Shelbourne,26178,11463186,0
2-VIC,4857,11353322:11405759:11459529,South Oak Bay,23427,11459529,0
2-VIC,4744,11353322:11405759:12153539,South Oak Bay,23427,12153539,0
2-VIC,4867,11353322:11405759:12153956,South Oak Bay,23427,12153956,0
2-VIC,4870,11353322:11405759:12154279,South Oak Bay,23427,12154279,0
2-VIC,4875,11353322:11405759:12154528,South Oak Bay,23427,12154528,0
2-VIC,4863,11353322:11405759:12155189,South Oak Bay,23427,12155189,0
8-VIC,4745,11518657:11405765:12154765,Oak Bay via Finlayson,45259,12154765,0
57-VIC,4745,11519228:11405766:11464524,Thetis Heights via McCallum,22957,11464524,0
72-VIC,4487,11548944:11405767:11460742,Swartz Bay Ferry via Saanichton,45063,11460742,0
95-VIC,4745,11555432:11405771:11461123,Blink - to Downtown,18717,11461123,0
14-VIC,4745,11518803:11405780:11464406,UVic via Richmond,26515,11464406,0
31-VIC,4857,11302788:11405787:11460776,Downtown via Glanford,18859,11460776,1
31-VIC,4875,11302788:11405787:12153979,Downtown via Glanford,18859,12153979,1
31-VIC,4863,11302788:11405787:12154139,Downtown via Glanford,18859,12154139,1
31-VIC,4870,11302788:11405787:12154431,Downtown via Glanford,18859,12154431,1
31-VIC,4867,11302788:11405787:12154558,Downtown via Glanford,18859,12154558,1
31-VIC,4744,11302788:11405787:12154960,Downtown via Glanford,18859,12154960,1
6-VIC,4487,11550057:11405791:11462091,Royal Oak Exch via Royal Oak Ctr,18715,11462091,0
6A-VIC,4487,11549980:11405795:11461608,Downtown via Emily Carr,21741,11461608,1
95-VIC,4743,11527546:11405798:11464852,Blink - to Downtown,18717,11464852,0
61-VIC,4487,11549095:11405807:11463606,Sooke - Grant & W Coast,45128,11463606,1
49-VIC,4867,11243558:11405813:11461060,Langford Exch via Florence Lake,36543,11461060,1
49-VIC,4744,11243558:11405813:11463034,Langford Exch via Florence Lake,36543,11463034,1
49-VIC,4858,11243558:11405813:11463320,Langford Exch via Florence Lake,36543,11463320,1
2-VIC,4869,11275879:11405815:11461000,South Oak Bay,23427,11461000,0
2-VIC,4877,11275879:11405815:12154942,South Oak Bay,23427,12154942,0
39-VIC,4743,11529463:11405817:12154733,to Royal Oak Exch only,18868,12154733,1
6-VIC,4869,11275971:11405819:11460798,Royal Oak Exch via Royal Oak Ctr,18715,11460798,0
6-VIC,4877,11275971:11405819:12154596,Royal Oak Exch via Royal Oak Ctr,18715,12154596,0
14-VIC,4487,11550276:11405829:11461025,UVic via Richmond,26515,11461025,0
25-VIC,4745,11518665:11405830:11461592,Maplewood via Cook North,44786,11461592,0
52-VIC,4869,11274471:11405832:11461368,Bear Mountain via Millstream,40065,11461368,1
95-VIC,4743,11527460:11405834:11464852,Blink - to Langford,18836,11464852,1
21-VIC,4745,11519634:11405843:11461622,Downtown - to 7 UVic,23385,11461622,1
6A-VIC,4745,11518051:11405844:11461542,Downtown via Emily Carr,21741,11461542,1
81-VIC,4867,11302774:11405846:11460136,Saanichton Exch - to 75 Brentwood,44933,11460136,1
81-VIC,4744,11302774:11405846:11460813,Saanichton Exch - to 75 Brentwood,44933,11460813,1
81-VIC,4858,11302774:11405846:11460824,Saanichton Exch - to 75 Brentwood,44933,11460824,1
81-VIC,4870,11302774:11405846:12154818,Saanichton Exch - to 75 Brentwood,44933,12154818,1
81-VIC,4875,11302774:11405846:12155067,Saanichton Exch - to 75 Brentwood,44933,12155067,1
61-VIC,4743,11527542:11405847:11459674,Langford Exch,19003,11459674,0
27-VIC,4743,11528189:11405850:11460171,Downtown via Shelbourne,45299,11460171,1
95-VIC,4743,11527521:11405851:11464852,Blink - to Downtown,18717,11464852,0
70-VIC,4745,11555494:11405854:11461647,Downtown via Hwy 17,44963,11461647,1
14-VIC,4867,11375405:11405855:11461263,Vic General via Craigflower,40195,11461263,1
14-VIC,4744,11375405:11405855:11463662,Vic General via Craigflower,40195,11463662,1
14-VIC,4858,11375405:11405855:11464487,Vic General via Craigflower,40195,11464487,1
14-VIC,4875,11375405:11405855:12154136,Vic General via Craigflower,40195,12154136,1
14-VIC,4870,11375405:11405855:12154965,Vic General via Craigflower,40195,12154965,1
26-VIC,4745,11518998:11405860:11462642,UVic via Tillicum/McKenzie,31720,11462642,0
70-VIC,4745,11555300:11405861:11460519,Downtown via Hwy 17,44963,11460519,1
21-VIC,4743,11529561:11405866:11464299,Interurban to Camosun only,23380,11464299,0
21-VIC,4745,11519469:11405871:12153862,Interurban to Camosun only,23380,12153862,0
61-VIC,4487,11549234:11405872:11464239,Langford Exch,19003,11464239,0
39-VIC,4867,11369468:11405876:11460305,UVic via Royal Oak,45416,11460305,0
39-VIC,4744,11369468:11405876:11461521,UVic via Royal Oak,45416,11461521,0
39-VIC,4858,11369468:11405876:11464362,UVic via Royal Oak,45416,11464362,0
39-VIC,4875,11369468:11405876:12154117,UVic via Royal Oak,45416,12154117,0
39-VIC,4870,11369468:11405876:12154346,UVic via Royal Oak,45416,12154346,0
39-VIC,4869,11358526:11405879:12154621,to Royal Oak Exch only,18868,12154621,1
6A-VIC,4745,11518081:11405880:11462104,Royal Oak Exch via Emily Carr,21583,11462104,0
95-VIC,4869,11374471:11405884:11461103,Blink - to Downtown,18717,11461103,0
95-VIC,4877,11374471:11405884:12154034,Blink - to Downtown,18717,12154034,0
11-VIC,4869,11276636:11405888:11464632,Tillicum Ctr via Gorge,44802,11464632,1
11-VIC,4877,11276636:11405888:12153396,Tillicum Ctr via Gorge,44802,12153396,1
72-VIC,4487,11549008:11405889:11461511,Downtown via Saanichton,44805,11461511,1
15-VIC,4868,11378834:11405892:11459994,Esquimalt - Fort/Yates Express,23403,11459994,1
15-VIC,4876,11378834:11405892:12153931,Esquimalt - Fort/Yates Express,23403,12153931,1
11-VIC,4876,11278165:11405893:12153292,UVic via Uplands,45062,12153292,0
11-VIC,4868,11278165:11405893:12155159,UVic via Uplands,45062,12155159,0
14-VIC,4487,11550310:11405895:11462155,Vic General via Craigflower,40195,11462155,1
40-VIC,4858,11367051:11405900:11460357,Dockyard via McKenzie/Admirals,45250,11460357,1
40-VIC,4867,11367051:11405900:11461863,Dockyard via McKenzie/Admirals,45250,11461863,1
40-VIC,4744,11367051:11405900:11464428,Dockyard via McKenzie/Admirals,45250,11464428,1
40-VIC,4875,11367051:11405900:12154581,Dockyard via McKenzie/Admirals,45250,12154581,1
40-VIC,4870,11367051:11405900:12155435,Dockyard via McKenzie/Admirals,45250,12155435,1
58-VIC,4743,11529217:11405902:11461652,Goldstream Meadows via Westhills,45111,11461652,1
95-VIC,4744,11280282:11405903:11463054,Blink - to Downtown,18717,11463054,0
95-VIC,4867,11280282:11405903:11463600,Blink - to Downtown,18717,11463600,0
95-VIC,4858,11280282:11405903:11463743,Blink - to Downtown,18717,11463743,0
95-VIC,4875,11280282:11405903:12153947,Blink - to Downtown,18717,12153947,0
95-VIC,4870,11280282:11405903:12155191,Blink - to Downtown,18717,12155191,0
95-VIC,4868,11372723:11405904:11463217,Blink - to Langford,18836,11463217,1
95-VIC,4876,11372723:11405904:12155382,Blink - to Langford,18836,12155382,1
28-VIC,4743,11528196:11405918:11461486,Downtown via Shelbourne,44965,11461486,1
70-VIC,4745,11555257:11405924:11463766,Downtown via Hwy 17,44963,11463766,1
6-VIC,4743,11528388:11405925:12155389,Royal Oak Exch via Royal Oak Ctr,18715,12155389,0
57-VIC,4869,11274701:11405926:11462985,Langford Exch via McCallum,40271,11462985,1
38-VIC,4867,11369520:11405931:11462827,Royal Oak Exch via Interurban,44917,11462827,0
38-VIC,4858,11369520:11405931:11463088,Royal Oak Exch via Interurban,44917,11463088,0
38-VIC,4744,11369520:11405931:11464279,Royal Oak Exch via Interurban,44917,11464279,0
38-VIC,4870,11369520:11405931:12154607,Royal Oak Exch via Interurban,44917,12154607,0
38-VIC,4875,11369520:11405931:12155156,Royal Oak Exch via Interurban,44917,12155156,0
14-VIC,4869,11379208:11405933:11459944,UVic via Richmond,26515,11459944,0
14-VIC,4877,11379208:11405933:12153625,UVic via Richmond,26515,12153625,0
52-VIC,4867,11223290:11405935:11462565,Colwood Exch via Royal Bay,45222,11462565,0
52-VIC,4858,11223290:11405935:11464093,Colwood Exch via Royal Bay,45222,11464093,0
52-VIC,4744,11223290:11405935:11464722,Colwood Exch via Royal Bay,45222,11464722,0
14-VIC,4743,11528542:11405936:11464971,UVic via Richmond,26515,11464971,0
15-VIC,4743,11528676:11405938:11465135,Esquimalt - Fort/Yates Express,23403,11465135,1
76-VIC,4744,11557854:11405939:11463604,Swartz Bay Ferry Express,40062,11463604,0
11-VIC,4744,11303704:11405940:11459853,UVic via Uplands,45062,11459853,0
11-VIC,4867,11303704:11405940:11461032,UVic via Uplands,45062,11461032,0
11-VIC,4858,11303704:11405940:11463470,UVic via Uplands,45062,11463470,0
11-VIC,4870,11303704:11405940:12154152,UVic via Uplands,45062,12154152,0
11-VIC,4875,11303704:11405940:12154522,UVic via Uplands,45062,12154522,0
24-VIC,4744,11385064:11405943:11460923,Tillicum Ctr via Colville,21694,11460923,1
24-VIC,4858,11385064:11405943:11463908,Tillicum Ctr via Colville,21694,11463908,1
24-VIC,4867,11385064:11405943:11465065,Tillicum Ctr via Colville,21694,11465065,1
24-VIC,4870,11385064:11405943:12154159,Tillicum Ctr via Colville,21694,12154159,1
24-VIC,4875,11385064:11405943:12154239,Tillicum Ctr via Colville,21694,12154239,1
72-VIC,4868,11302327:11405949:11460943,Swartz Bay Ferry via Saanichton,45063,11460943,0
72-VIC,4876,11302327:11405949:12154036,Swartz Bay Ferry via Saanichton,45063,12154036,0
26-VIC,4743,11528802:11405954:11462405,Dockyard via McKenzie/Tillicum,40061,11462405,1
75-VIC,4867,11302728:11405956:11461257,Downtown - Keating Industrial,45262,11461257,1
75-VIC,4858,11302728:11405956:11463244,Downtown - Keating Industrial,45262,11463244,1
75-VIC,4744,11302728:11405956:11464445,Downtown - Keating Industrial,45262,11464445,1
75-VIC,4870,11302728:11405956:12153415,Downtown - Keating Industrial,45262,12153415,1
75-VIC,4875,11302728:11405956:12155223,Downtown - Keating Industrial,45262,12155223,1
70-VIC,4487,11551832:11405966:11464359,Downtown via Hwy 17,44963,11464359,1
95-VIC,4487,11549198:11405968:11461219,Blink - to Downtown,18717,11461219,0
15-VIC,4868,11378993:11405972:11463782,UVic - Fort/Foul Bay Express,19054,11463782,0
15-VIC,4876,11378993:11405972:12154429,UVic - Fort/Foul Bay Express,19054,12154429,0
70X-VIC,4743,11530025:11405976:11465093,Express to Victoria,44974,11465093,1
26-VIC,4869,11382798:11405979:11462524,UVic via Tillicum/McKenzie,31720,11462524,0
26-VIC,4877,11382798:11405979:12154029,UVic via Tillicum/McKenzie,31720,12154029,0
2-VIC,4876,11277141:11405980:12153807,James Bay - Fisherman's Wharf,36544,12153807,1
2-VIC,4868,11277141:11405980:12153903,James Bay - Fisherman's Wharf,36544,12153903,1
40-VIC,4868,11358167:11405981:11461228,Dockyard via McKenzie/Admirals,45250,11461228,1
12-VIC,4869,11358375:11405986:11463806,UVic via Kenmore,18536,11463806,0
30-VIC,4858,11302652:11405988:11462153,Royal Oak Exch via Carey,18634,11462153,0
30-VIC,4744,11302652:11405988:11465051,Royal Oak Exch via Carey,18634,11465051,0
30-VIC,4867,11302652:11405988:11465057,Royal Oak Exch via Carey,18634,11465057,0
30-VIC,4875,11302652:11405988:12154552,Royal Oak Exch via Carey,18634,12154552,0
30-VIC,4870,11302652:11405988:12155306,Royal Oak Exch via Carey,18634,12155306,0
14-VIC,4745,11518821:11405989:11463493,UVic via Richmond,26515,11463493,0
6-VIC,4867,11303362:11405993:11462634,Royal Oak Exch via Royal Oak Ctr,18715,11462634,0
6-VIC,4875,11303362:11405993:12154024,Royal Oak Exch via Royal Oak Ctr,18715,12154024,0
5-VIC,4867,11353261:11406006:11461174,James Bay - Fisherman's Wharf,36285,11461174,1
5-VIC,4744,11353261:11406006:11462448,James Bay - Fisherman's Wharf,36285,11462448,1
5-VIC,4858,11353261:11406006:11462989,James Bay - Fisherman's Wharf,36285,11462989,1
5-VIC,4875,11353261:11406006:12154813,James Bay - Fisherman's Wharf,36285,12154813,1
5-VIC,4870,11353261:11406006:12154891,James Bay - Fisherman's Wharf,36285,12154891,1
